path,outputPath,timestamp,original,title,length,digest
/SysGBC/GBCB.php,SysGBC/GBCB.php,20120808232148,http://vgmapper.com:80/SysGBC/GBCB.php,Game Boy Color maps and media,1290,3ZRJB2JQHA2UXSYJMNEY6SDK4WYOSZ3K
/SysGBC/GBCD.php,SysGBC/GBCD.php,20120116041655,http://www.vgmapper.com:80/SysGBC/GBCD.php,Game Boy Color maps and media,1281,3AIYFD6CO4QBPSQMMFRGEYGHYXSB3X2Q
/SysGBC/GBCL.php,SysGBC/GBCL.php,20111229152036,http://vgmapper.com/SysGBC/GBCL.php,Game Boy Color maps and media,1508,47O3D4DDUJFGXSUJTWR7NY36C65NY5KK
/SysGBC/GBCM.php,SysGBC/GBCM.php,20111229145126,http://vgmapper.com/SysGBC/GBCM.php,Game Boy Color maps and media,1432,DX7RZ6ABYIRV4JCU2FWI7NGZ4ADDHW63
/SysGBC/GBCP.php,SysGBC/GBCP.php,20111229135730,http://vgmapper.com/SysGBC/GBCP.php,Game Boy Color maps and media,1463,SOYDIDZXSYKWQZPQ4LQYX4SNCL2HVYAU
/SysGBC/GBCQ.php,SysGBC/GBCQ.php,20111229101327,http://vgmapper.com/SysGBC/GBCQ.php,Game Boy Color maps and media,1461,6CJLVONUBEKPIFKUNCWV3HFBYS55MJFD
/SysGBC/GBCR.php,SysGBC/GBCR.php,20111229150203,http://vgmapper.com/SysGBC/GBCR.php,Game Boy Color maps and media,1464,EKYF6ZK65NRGCMIDQL5NOR25NPQCXNXI
/SysGBC/L/LegendofZelda4DX.html,SysGBC/L/LegendofZelda4DX.html,20100409020439,http://www.vgmapper.com:80/SysGBC/L/LegendofZelda4DX.html,Legend of Zelda 4 DX Link's Awakening maps and media,1075,RQJJHHS5H4PGJNRDFK6GDPEBZB5XLH2A
/SysGBC/L/LegendofZelda7OracleofSeasons.html,SysGBC/L/LegendofZelda7OracleofSeasons.html,20100806010747,http://www.vgmapper.com:80/SysGBC/L/LegendofZelda7OracleofSeasons.html,Legend of Zelda 7 Oracle of Seasons maps and media,1084,JEOIKEOTI5A4MMCKT4ZR3IOH4LTZGQU3
/SysGBC/L/LegendofZelda8OracleofAges.html,SysGBC/L/LegendofZelda8OracleofAges.html,20100609155633,http://www.vgmapper.com:80/SysGBC/L/LegendofZelda8OracleofAges.html,Legend of Zelda 8 Oracle of Ages maps and media,1074,VSYPA3BXDG266ISY45VKLA6G7UUABSER
/SysGBC/M/MetalGearSolid.html,SysGBC/M/MetalGearSolid.html,20100818041510,http://www.vgmapper.com:80/SysGBC/M/MetalGearSolid.html,Metal Gear Solid maps and media,1115,XGFL7SXT4HGRO4E5KMUIZAUOVMVGDBLZ
/SysGBC/P/PokemonCrystal.html,SysGBC/P/PokemonCrystal.html,20100409020907,http://www.vgmapper.com:80/SysGBC/P/PokemonCrystal.html,Pokemon Crystal maps and media,1248,7GUBH4376LFACQ2ER2O4AJMKK74YUSUW
/SysGBC/P/PokemonSilverGold.html,SysGBC/P/PokemonSilverGold.html,20100609155651,http://www.vgmapper.com:80/SysGBC/P/PokemonSilverGold.html,Pokemon Silver and Gold maps and media,1238,SJUECUOU6HUCDKB4IG4NGTAIN4SU6M6O
/SysGBC/Q/QuestforCamelot.html,SysGBC/Q/QuestforCamelot.html,20100609154437,http://www.vgmapper.com:80/SysGBC/Q/QuestforCamelot.html,Quest for Camelot maps and media,1017,U55WSBQLRWGLDE47BUCIWCI6J4AKFV5R
/SysGBC/R/ResidentEvilGaiden.html,SysGBC/R/ResidentEvilGaiden.html,20100409020922,http://www.vgmapper.com:80/SysGBC/R/ResidentEvilGaiden.html,Resident Evil Gaiden maps and media,914,XGCQKK7262S2W5MR6RSKLEPY5OLM3HBR
/SysGBC/R/Revelations.html,SysGBC/R/Revelations.html,20100609154442,http://www.vgmapper.com:80/SysGBC/R/Revelations.html,Revelations the Demon Slayer maps and media,876,F6KJBKWWCMQ5GZM7WJBTQLTQCAAHUW4F
/SysGC/(GameListGC.php,SysGC/(GameListGC.php,20101225055503,http://vgmapper.com/SysGC/(GameListGC.php,Game Cube maps and media,922,WH6AY7INL65PXL7MH6FJCSDM3DVRQ2K4
/SysGC/GCM.php,SysGC/GCM.php,20120601223600,http://vgmapper.com:80/SysGC/GCM.php,Game Cube maps and media,1291,RUT77C5DT5XYF2HGOOUWQ2MGDPF5EH5E
/SysGC/GCS.php,SysGC/GCS.php,20111228225403,http://vgmapper.com/SysGC/GCS.php,Game Cube maps and media,1410,HLD4YMFVQTREWGRY2PRO4WQTE4LMRKWQ
/SysGC/L/LegendofZeldaTwilightPrincess.html,SysGC/L/LegendofZeldaTwilightPrincess.html,20121011005222,http://vgmapper.com/SysGC/L/LegendofZeldaTwilightPrincess.html,The Legend of Zelda Twilight Princess,1077,HWEFG4ECIBVQOOEUMSB3U7O7P2QIOZJ2
/SysGC/M/MetroidPrime.html,SysGC/M/MetroidPrime.html,20111228233543,http://vgmapper.com/SysGC/M/MetroidPrime.html,Metroid Prime maps and media,1921,I4P445YXQJ7UTR2LY3KMS725OGAHHJXK
/SysGC/S/SuperMarioSunShine.html,SysGC/S/SuperMarioSunShine.html,20100806004431,http://www.vgmapper.com:80/SysGC/S/SuperMarioSunShine.html,Super Mario Sun Shine maps and media,872,J4G4VZAUTJ4I7MSBDTUI7XRIYB625CWK
/SysGG/(GameListGG.php,SysGG/(GameListGG.php,20101225074119,http://vgmapper.com/SysGG/(GameListGG.php,Game Gear maps and media,918,MIS6ZEQHLYXKFYEWTRWJDVF75OWVLUJP
/SysGG/C/Choplifter3.html,SysGG/C/Choplifter3.html,20111228230328,http://vgmapper.com/SysGG/C/Choplifter3.html,Choplifter 3 maps and media,1208,CKC2YSNRO2TEHWRKXRQZIUAY73U36TKU
/SysGG/GGC.php,SysGG/GGC.php,20120601223605,http://vgmapper.com:80/SysGG/GGC.php,Game Gear maps and media,1256,4M2MJINTW3B6EP6XPWMNEWCCYSXUQKB7
/SysGG/GGD.php,SysGG/GGD.php,20111228225807,http://vgmapper.com/SysGG/GGD.php,Game Gear maps and media,1411,7WGIZIKCNRIRQ7TYDDZZ5WFJQWSANRIH
/SysGG/GGP.php,SysGG/GGP.php,20111228231113,http://vgmapper.com/SysGG/GGP.php,Game Gear maps and media,1423,OYSNB7M7DIKB7COXH4RMCOCRGAD4B67X
/SysGG/P/PhantasyStarGaiden.html,SysGG/P/PhantasyStarGaiden.html,20081208232746,http://www.vgmapper.com:80/SysGG/P/PhantasyStarGaiden.html,Phantasy Star Gaiden maps and media,1007,WSRN2PI5XZG4N3U537GXGJUUZ3ZCUDAV
/SysMobile/(GameListMobile.php,SysMobile/(GameListMobile.php,20101225074339,http://vgmapper.com/SysMobile/(GameListMobile.php,Mobile Phone maps and media,972,IY4JKKFYKXXQLJPRHC4SFXJO3QKGYJM3
/SysMobile/F/FantasyWarrior.html,SysMobile/F/FantasyWarrior.html,20120801002950,http://vgmapper.com:80/SysMobile/F/FantasyWarrior.html,Fantasy Warrior maps and media,843,LBQSHHMT5TLZS7UFDKWLQDPAO2F46RDS
/SysMobile/F/FantasyWarrior2Evil.html,SysMobile/F/FantasyWarrior2Evil.html,20120801005242,http://vgmapper.com:80/SysMobile/F/FantasyWarrior2Evil.html,Fantasy Warrior 2 Evil maps and media,895,TOJ56YV762MABNBHINQRGHZBTXY6F3CG
/SysMobile/F/FantasyWarrior2Good.html,SysMobile/F/FantasyWarrior2Good.html,20120801002955,http://vgmapper.com:80/SysMobile/F/FantasyWarrior2Good.html,Fantasy Warrior 2 Good maps and media,894,HGYO7OAKCQYN4DCKJXGU23DPXAHRH4QN
/SysMobile/MobileF.php,SysMobile/MobileF.php,20120831204409,http://vgmapper.com:80/SysMobile/MobileF.php,Mobile Phone maps and media,1298,UYQPIY3PLAAM37BK5MVX5L7PSOMB6BLW
/SysMobile/MobileP.php,SysMobile/MobileP.php,20120601223611,http://vgmapper.com:80/SysMobile/MobileP.php,Mobile Phone maps and media,1274,5XBNTMMRVREMKZCAUET4PWJP4DEPI2IM
/SysMobile/MobileS.php,SysMobile/MobileS.php,20120811020343,http://vgmapper.com:80/SysMobile/MobileS.php,Mobile Phone maps and media,1265,UNDIN26574HONJINMNPUVKB5CEEACM44
/SysMobile/P/PowerRangersMysticForce.html,SysMobile/P/PowerRangersMysticForce.html,20100606164426,http://www.vgmapper.com:80/SysMobile/P/PowerRangersMysticForce.html,Power Rangers Mystic Force maps and media,1002,KQPIPNVSSL4C7SWMNI42KXMA52RO7HZ5
/SysMobile/S/SilentHillOrphan.html,SysMobile/S/SilentHillOrphan.html,20100806213421,http://www.vgmapper.com:80/SysMobile/S/SilentHillOrphan.html,Silent Hill Orphan maps and media,893,4I4SGVU3IGLKBLDYK655FRUL7VI2VV3T
/SysN64/,SysN64/index.html,20121118061840,http://vgmapper.com:80/SysN64/,vgmapper.com - /SysN64/,975,KC4RPIBOH3NNNS54FXU5LOS7IUXOC4UD
/SysN64/(GameListN64.php,SysN64/(GameListN64.php,20101225075154,http://vgmapper.com/SysN64/(GameListN64.php,Nintendo 64 maps and media,1270,ALBFVYGCERSLX56VV2PTRKZHSN3GUB4W
/SysN64/A/AidynChronicles.html,SysN64/A/AidynChronicles.html,20121031155340,http://vgmapper.com:80/SysN64/A/AidynChronicles.html,Aidyn Chronicles maps and media,2132,BN5PAAMBTNI3AHQ5RCHLXRPYN6OY3EDX
/SysN64/A/ArmyMenSargesHeros.html,SysN64/A/ArmyMenSargesHeros.html,20121118061856,http://vgmapper.com:80/SysN64/A/ArmyMenSargesHeros.html,Army Men Sarges Heros maps and media,873,QBRRKDOLCWYBONL4EVKT4NMUYMWGBGR3
/SysN64/B/BugsLife.html,SysN64/B/BugsLife.html,20100606164431,http://www.vgmapper.com:80/SysN64/B/BugsLife.html,A Bug's Life maps and media,1283,ALZ4RSOEYAD3LYJCC734VOY6A3OONCRI
/SysN64/D/DonkeyKong64.html,SysN64/D/DonkeyKong64.html,20100806004141,http://www.vgmapper.com:80/SysN64/D/DonkeyKong64.html,Donkey Kong 64 maps and media,871,DY6Z2VTDTMGP62S555J2PDFMA6ASYLMH
/SysN64/D/Doom64.html,SysN64/D/Doom64.html,20100807072907,http://www.vgmapper.com:80/SysN64/D/Doom64.html,Doom 64 maps and media,901,NSWCIKYP7Z4SQ4LN7RXJGHQJQJTKTI5J
/SysN64/D/DukeNukemZeroHour.html,SysN64/D/DukeNukemZeroHour.html,20100606164436,http://www.vgmapper.com:80/SysN64/D/DukeNukemZeroHour.html,Duke Nukem Zero Hour maps and media,981,UDWTSGEKGZR7U3FM57R4UNKHSYKOP2UN
/SysN64/E/EarthwormJim3D.html,SysN64/E/EarthwormJim3D.html,20100606164441,http://www.vgmapper.com:80/SysN64/E/EarthwormJim3D.html,Earthworm Jim 3D maps and media,947,6CM2T6D5TTRSW2WN2XDD5JVG42NGDF5Z
/SysN64/F/FushiginoDungeon2.html,SysN64/F/FushiginoDungeon2.html,20100807071348,http://www.vgmapper.com:80/SysN64/F/FushiginoDungeon2.html,Fushigi no Dungeon 2 maps and media,1151,QXYILQIAPIPX5PKHGMIBGEXX2JJ4LSBF
/SysN64/G/Gex2.html,SysN64/G/Gex2.html,20100807074342,http://www.vgmapper.com:80/SysN64/G/Gex2.html,Gex 2 maps and media,852,XQ33R2YXVXD4GHW46CE2FPUP4RA5F5EO
/SysN64/G/Gex3.html,SysN64/G/Gex3.html,20100807072915,http://www.vgmapper.com:80/SysN64/G/Gex3.html,Gex 3 maps and media,1132,PI4ELNMQGG4W6RVXB52JZ5PHJNPCHTA3
/SysN64/H/Hexen.html,SysN64/H/Hexen.html,20100807071052,http://www.vgmapper.com:80/SysN64/H/Hexen.html,Hexen maps and media,1564,77UJ7YNEEMT5HZJKZ4ULQQZWDCHQR4ZC
/SysN64/J/JetForceGemini.html,SysN64/J/JetForceGemini.html,20110117052609,http://www.vgmapper.com:80/SysN64/J/JetForceGemini.html,Jet Force Gemini maps and media,983,NG6WAQGY4GFHZ3EROBKLKFEWSM7P6TVG
/SysN64/K/Kirby64.html,SysN64/K/Kirby64.html,20100807074402,http://www.vgmapper.com:80/SysN64/K/Kirby64.html,Kirby 64 maps and media,1080,QWPOOIRXJ4NGOH66V5TJVT42ED455MA3
/SysN64/L/LegendofZeldaMajorasMask.html,SysN64/L/LegendofZeldaMajorasMask.html,20121118061347,http://vgmapper.com:80/SysN64/L/LegendofZeldaMajorasMask.html,The Legend of Zelda 6 Majora's Mask maps and media,1050,AKML7WW3RYE4QTOCWP2QS2RZCTTRNL3L
/SysN64/L/LegendofZeldaOcarinaofTime.html,SysN64/L/LegendofZeldaOcarinaofTime.html,20121218115543,http://www.vgmapper.com:80/SysN64/L/LegendofZeldaOcarinaofTime.html,The Legend of Zelda 5 Ocarina of Time maps and media,7102,SKY2D6SWNTSWGHXCCGVWALRO44OTZHYA
/SysN64/M/MarioKart64.html,SysN64/M/MarioKart64.html,20101125034047,http://www.vgmapper.com:80/SysN64/M/MarioKart64.html,Mario Kart 64 maps and media,1729,MK4ZUGW7J7NIJUPAXMB7WDVRIWRXCDHK
/SysN64/M/MischiefMakers.html,SysN64/M/MischiefMakers.html,20120801005205,http://www.vgmapper.com:80/SysN64/M/MischiefMakers.html,Mischief Makers maps and media,1069,MGVLKSWSKUGSMYTQLUSHATLWJ6U76XYG
/SysN64/N64A.php,SysN64/N64A.php,20121101063956,http://vgmapper.com:80/SysN64/N64A.php,Nintendo 64 maps and media,1366,CPCBJKI3MIFLS24GE72NF3HYWQNJI3I3
/SysN64/N64B.php,SysN64/N64B.php,20121118054611,http://vgmapper.com:80/SysN64/N64B.php,Nintendo 64 maps and media,1501,QWRLURRLQCLWGM3NFUIBCVLEH2D5BXUG
/SysN64/N64C.php,SysN64/N64C.php,20121118060725,http://vgmapper.com:80/SysN64/N64C.php,Nintendo 64 maps and media,1518,UB5EPQQZW6ITXFHSXEB5DXS2IHZGS24A
/SysN64/N64D.php,SysN64/N64D.php,20121118054616,http://vgmapper.com:80/SysN64/N64D.php,Nintendo 64 maps and media,1554,YLQ36RPTBODF5HLI2QDH4KINHCDTEBCK
/SysN64/N64E.php,SysN64/N64E.php,20121118060002,http://vgmapper.com:80/SysN64/N64E.php,Nintendo 64 maps and media,1502,JXYKCL7IHHVJXVX3JU4PJY2IIDR6BREO
/SysN64/N64F.php,SysN64/N64F.php,20121118061723,http://vgmapper.com:80/SysN64/N64F.php,Nintendo 64 maps and media,1515,7JE6FTOR62GR2J3TQEYB6JQP2SHJ3XPJ
/SysN64/N64G.php,SysN64/N64G.php,20121118061733,http://vgmapper.com:80/SysN64/N64G.php,Nintendo 64 maps and media,1503,3KVYDQKOZDS65HYSJQ2ZZELJLGUE46B6
/SysN64/N64H.php,SysN64/N64H.php,20121118061353,http://vgmapper.com:80/SysN64/N64H.php,Nintendo 64 maps and media,1485,MTA2X7OTN6X4IZMEWJLNQ6ZQFADN5X3C
/SysN64/N64J.php,SysN64/N64J.php,20121118060730,http://vgmapper.com:80/SysN64/N64J.php,Nintendo 64 maps and media,1490,Y7Z3AODLGPJFYZIZ2MZP7C4KW5UCGLMT
/SysN64/N64K.php,SysN64/N64K.php,20121118060735,http://vgmapper.com:80/SysN64/N64K.php,Nintendo 64 maps and media,1489,HPY7N5U4QTI7RRZDE5RJ5LQYU74HUVXE
/SysN64/N64L.php,SysN64/N64L.php,20121118054621,http://vgmapper.com:80/SysN64/N64L.php,Nintendo 64 maps and media,1551,M6YVDJHMCB46Q3PDPRZYEQIRTINY6RAQ
/SysN64/N64M.php,SysN64/N64M.php,20121118061358,http://vgmapper.com:80/SysN64/N64M.php,Nintendo 64 maps and media,1524,IGZIWDXYZBDKSVTEZ37A2HZGTPD3NITT
/SysN64/N64O.php,SysN64/N64O.php,20121118060012,http://vgmapper.com:80/SysN64/N64O.php,Nintendo 64 maps and media,1500,IYLZURXEW6KEEPQ6BRFLBSNUSBKMXTI5
/SysN64/N64P.php,SysN64/N64P.php,20121118054627,http://vgmapper.com:80/SysN64/N64P.php,Nintendo 64 maps and media,1521,W23W4NJVBLYBL63KKWONPSKPU57UZDE4
/sysn64/N64PM.html,sysn64/N64PM.html,20071018030843,http://www.vgmapper.com:80/sysn64/N64PM.html,Untitled Document,761,PSWY7UHBXI7XSWPYUG2I3XS3H6K33WVP
/SysN64/N64Q.php,SysN64/N64Q.php,20121118061259,http://vgmapper.com:80/SysN64/N64Q.php,Nintendo 64 maps and media,1492,GO2Z2VAFVAGTW6UNIKLR5IPDGULFAIFP
/SysN64/N64S.php,SysN64/N64S.php,20121118054129,http://vgmapper.com:80/SysN64/N64S.php,Nintendo 64 maps and media,1528,72XSHQ5LCTYNDABNDVFEZZP4ZGSEIHDW
/SysN64/N64T.php,SysN64/N64T.php,20121118060037,http://vgmapper.com:80/SysN64/N64T.php,Nintendo 64 maps and media,1555,U7U6PP7YXEGRGJDOQG67LY7RUYW3JF4H
/SysN64/O/OgreBattle64.html,SysN64/O/OgreBattle64.html,20121118061403,http://vgmapper.com:80/SysN64/O/OgreBattle64.html,Ogre Battle 64 maps and media,2626,5YHFLXUUEA4XSLGN5UF2IA7HUBLV3ZL3
/SysN64/P/PaperMario.html,SysN64/P/PaperMario.html,20120707001910,http://vgmapper.com:80/SysN64/P/PaperMario.html,Paper Mario maps and media,2902,WUKVV7IJWURIET4LZHUO2CYLDGQFOXCH
/SysN64/P/PuyoPuyoSun64.html,SysN64/P/PuyoPuyoSun64.html,20100606164545,http://www.vgmapper.com:80/SysN64/P/PuyoPuyoSun64.html,Puyo Puyo Sun 64 maps and media,1159,U3UKRHPUIDSJMH4CZ3CJXW3AIYBZTVVD
/SysN64/Q/,SysN64/Q/index.html,20121118061741,http://vgmapper.com:80/SysN64/Q/,vgmapper.com - /SysN64/Q/,569,WYZS7SFR5ZVO6ZXTFIHPPFILWKLDU3BP
/SysN64/Q/Quake.html,SysN64/Q/Quake.html,20121118061815,http://vgmapper.com:80/SysN64/Q/Quake.html,Quake maps and media,929,HXHM7YAK42QT5XGLP7MLOSHBRUNDQNC2
/SysN64/S/SuperMario64.html,SysN64/S/SuperMario64.html,20100807074454,http://www.vgmapper.com:80/SysN64/S/SuperMario64.html,Super Mario 64 maps and media,1031,7U5GJXGQRYUQ6XOHUZWH46KGBEPR2UL5
/SysN64/S/SuperSmashBros.html,SysN64/S/SuperSmashBros.html,20121025134520,http://vgmapper.com:80/SysN64/S/SuperSmashBros.html,Super Smash Bros maps and media,1983,LLASYN7JOTFQGH2MVWNOB23XCAHGW6NE
/SysN64/T/,SysN64/T/index.html,20121118054647,http://vgmapper.com:80/SysN64/T/,vgmapper.com - /SysN64/T/,2892,2DK2O4Z3U7US7DHXZI4ITSBLAYNE2AJN
/SysN64/T/Turok2.html,SysN64/T/Turok2.html,20121117204525,http://vgmapper.com:80/SysN64/T/Turok2.html,Turok 2 maps and media,877,I53CZZQOJDK3EVD4PZTMR572HIK2VVOQ
/SysN64/T/Turok3.html,SysN64/T/Turok3.html,20100825151104,http://www.vgmapper.com:80/SysN64/T/Turok3.html,Turok 3 maps and media,854,O3SVFQNDOIL53TAU6YUG5Q5ZWHGAMGJW
/SysNES/(GameListNES.php,SysNES/(GameListNES.php,20101225072004,http://vgmapper.com/SysNES/(GameListNES.php,NES maps and media,1342,WPES3KGNOSJ3OTNIFVMRPY3YFXKGTGN6
/SysNES/A/AdventuresInTheMagicKingdom.html,SysNES/A/AdventuresInTheMagicKingdom.html,20120602045515,http://vgmapper.com:80/SysNES/A/AdventuresInTheMagicKingdom.html,Adventures In The Magic Kingdom maps and media,957,MB66BE6P3JPSFFHX7573D4QETNFSO3YS
/SysNES/A/AirFortress.html,SysNES/A/AirFortress.html,20120602045521,http://vgmapper.com:80/SysNES/A/AirFortress.html,Air Fortress maps and media,992,XG5Z7FJMRFUDBYTQD7LDRN73X3NWASLD
/SysNES/B/BattleofOlympus.html,SysNES/B/BattleofOlympus.html,20120414074630,http://vgmapper.com:80/SysNES/B/BattleofOlympus.html,Battle of Olympus maps and media,981,U32ZWFEGGVA5KMITNQ5ZRZWOJR3DVFHH
/SysNES/B/BionicCommando.html,SysNES/B/BionicCommando.html,20120801004023,http://vgmapper.com:80/SysNES/B/BionicCommando.html,Bionic Commando maps and media,986,E2UJCFNYE5PSVIMXM6Y4A73CXTPSIF6E
/SysNES/C/Castlevania2.html,SysNES/C/Castlevania2.html,20120602045525,http://vgmapper.com:80/SysNES/C/Castlevania2.html,Castlevania 2 Simon's Quest maps and media,917,EXUZYNST6FDV4KUWJEGXVMMBSSYT6KFU
/SysNES/D/DayDreaminDavey.html,SysNES/D/DayDreaminDavey.html,20100807074459,http://www.vgmapper.com:80/SysNES/D/DayDreaminDavey.html,Day Dreamin' Davey maps and media,862,BGA4ECSU6X2NH6XIR42WK6VYPDMQMBMG
/SysNES/D/DeadlyTowers.html,SysNES/D/DeadlyTowers.html,20100606164611,http://www.vgmapper.com:80/SysNES/D/DeadlyTowers.html,Deadly Towers maps and media,1199,LOLZJ2ZWYAE6FVE7FBOTNPUGG5S3VV2M
/SysNES/D/DragonWarrior.html,SysNES/D/DragonWarrior.html,20100807072930,http://www.vgmapper.com:80/SysNES/D/DragonWarrior.html,Dragon Warrior maps and media,849,RTRHYJLAMHU35SLDJ4AMRGIZM7GWXQOK
/SysNES/D/DragonWarrior2.html,SysNES/D/DragonWarrior2.html,20100606164615,http://www.vgmapper.com:80/SysNES/D/DragonWarrior2.html,Dragon Warrior 2 maps and media,1047,P7EGFHBJPVY7WU4GVG2RCIIDGP7SLSBF
/SysNES/D/DragonWarrior3.html,SysNES/D/DragonWarrior3.html,20100807072935,http://www.vgmapper.com:80/SysNES/D/DragonWarrior3.html,Dragon Warrior 3 maps and media,1236,RYKU47AX5BZB2GFI7TBJJA33OSISKOPQ
/SysNES/D/DragonWarrior4.html,SysNES/D/DragonWarrior4.html,20100606164620,http://www.vgmapper.com:80/SysNES/D/DragonWarrior4.html,Dragon Warrior 4 maps and media,1363,HZDHZKWK6BFJ6EXHOKZUT2VH2IGSGNC3
/SysNES/D/DuckTales.html,SysNES/D/DuckTales.html,20100807071118,http://www.vgmapper.com:80/SysNES/D/DuckTales.html,Duck Tales maps and media,981,VCYIGTEVACALMZTHSU7NR4YPCTHNGUUR
/SysNES/D/DuckTales2.html,SysNES/D/DuckTales2.html,20100606164626,http://www.vgmapper.com:80/SysNES/D/DuckTales2.html,Duck Tales 2 maps and media,1016,RASGTCHRGY6LOTGVEYKE4RYZNEE3EB4N
/SysNES/F/Faxanadu.html,SysNES/F/Faxanadu.html,20100606164631,http://www.vgmapper.com:80/SysNES/F/Faxanadu.html,Faxanadu maps and media,1058,2XZAJZXPEJAIANQF643KNPJXFU4VBI4T
/SysNES/F/FestersQuest.html,SysNES/F/FestersQuest.html,20100606164636,http://www.vgmapper.com:80/SysNES/F/FestersQuest.html,Fester's Quest maps and media,1000,QRGML5MBMLHWWOMQNDU4LUC6R5NLKG3M
/SysNES/F/FinalFantasy.html,SysNES/F/FinalFantasy.html,20100807072940,http://www.vgmapper.com:80/SysNES/F/FinalFantasy.html,Final Fantasy maps and media,851,THCIFAUEFBPMQPV5Y34V6536DVMRMPNM
/SysNES/G/Golgo13.html,SysNES/G/Golgo13.html,20100606164641,http://www.vgmapper.com:80/SysNES/G/Golgo13.html,Golgo 13 maps and media,906,2KVPAGPH5C7WKL2HZ5AXSWPOH3QWOTAZ
/SysNES/H/Hydlide.html,SysNES/H/Hydlide.html,20101225195044,http://vgmapper.com/SysNES/H/Hydlide.html,Hydlide maps and media,1011,HYTYQ67JXFIBKSEOSJNWDSVS3PNB4XMY
/SysNES/L/LegendofZelda.html,SysNES/L/LegendofZelda.html,20101225194559,http://vgmapper.com/SysNES/L/LegendofZelda.html,Legend of Zelda maps and media,1010,XYXLPBTCYMEIHMQ7QE3MU2PQM6JZ3HRQ
/SysNES/M/MafatConspiracy.html,SysNES/M/MafatConspiracy.html,20101225194730,http://vgmapper.com/SysNES/M/MafatConspiracy.html,Mafat Conspiracy maps and media,1013,TNHAKXAHMTAG6Q7SOTPMN6UZ7NSCIMDS
/SysNES/M/MickeyMouse.html,SysNES/M/MickeyMouse.html,20101225194644,http://vgmapper.com/SysNES/M/MickeyMouse.html,Mickey Mouse maps and media,1024,UUZQWUMJANJ36JZRLWONLKOSLTVE7U5F
/SysNES/NESA.php,SysNES/NESA.php,20120802045755,http://vgmapper.com:80/SysNES/NESA.php,NES maps and media,1341,VNRO57GRE44YWXEF6PRVIOA2YJ5KGPUW
/SysNES/NESB.php,SysNES/NESB.php,20120901184630,http://vgmapper.com:80/SysNES/NESB.php,NES maps and media,1328,7TBMYQTLX6OXSI7UTMRNX6TERXGZ5JOZ
/SysNES/NESC.php,SysNES/NESC.php,20120801004028,http://vgmapper.com:80/SysNES/NESC.php,NES maps and media,1306,IZFJIACR2FSMJH7P35FVBTZMIMSICIBL
/SysNES/NESD.php,SysNES/NESD.php,20120601223615,http://vgmapper.com:80/SysNES/NESD.php,NES maps and media,1426,67DSQ3NCB5GUB7EU4QK7QD6GUHQNAZGI
/SysNES/NESF.php,SysNES/NESF.php,20120605013050,http://vgmapper.com:80/SysNES/NESF.php,NES maps and media,1355,VVXTW5YEFBVIPN36P5VRKLSFGWHBKPYV
/SysNES/NESG.php,SysNES/NESG.php,20120605013055,http://vgmapper.com:80/SysNES/NESG.php,NES maps and media,1324,ZCGJVGJQ6PXQW6JK7UHVDWU52KTR2WAQ
/SysNES/NESH.php,SysNES/NESH.php,20120601223620,http://vgmapper.com:80/SysNES/NESH.php,NES maps and media,1300,QCSWXK5RNGWOR7OW7HE7LBH2JFPXIDXB
/SysNES/NESK.php,SysNES/NESK.php,20120605013100,http://vgmapper.com:80/SysNES/NESK.php,NES maps and media,1342,LSGGAWWSGEQU3EYH6LPEDS6T7KO5NEMI
/SysNES/NESL.php,SysNES/NESL.php,20120605013105,http://vgmapper.com:80/SysNES/NESL.php,NES maps and media,1304,5VYXHDCV65647GPRTFFDSBXIMVNXNJPR
/SysNES/NESM.php,SysNES/NESM.php,20120605013111,http://vgmapper.com:80/SysNES/NESM.php,NES maps and media,1362,6ZPVCWMNUIQHFY52RWGY65Z5IIWBHVP6
/SysNES/NESR.php,SysNES/NESR.php,20120605013116,http://vgmapper.com:80/SysNES/NESR.php,NES maps and media,1345,FNLTKCNUMW65DW7CGXHV5B5K7SVPIU7X
/SysNES/NESS.php,SysNES/NESS.php,20120601223625,http://vgmapper.com:80/SysNES/NESS.php,NES maps and media,1378,6L3Y7AJ4AY2CZSPAUE66HPMHSVOE353L
/SysNES/NEST.php,SysNES/NEST.php,20120601223631,http://vgmapper.com:80/SysNES/NEST.php,NES maps and media,1311,YY6D4LWKCX2ML37ZDGNNVZBXWBMKDJP3
/SysNES/NESU.php,SysNES/NESU.php,20120601223636,http://vgmapper.com:80/SysNES/NESU.php,NES maps and media,1312,23D6OT7R265M4DT63ZJZDLJHGNYNEIGL
/SysNES/NESW.php,SysNES/NESW.php,20120605013122,http://vgmapper.com:80/SysNES/NESW.php,NES maps and media,1302,VMTXIPXJQGGUDKWDUFAV7CD5XQJW2FGO
/SysNES/NESX.php,SysNES/NESX.php,20120605013127,http://vgmapper.com:80/SysNES/NESX.php,NES maps and media,1290,ZEKSG2YMFEPWJHO3LJCH4B3ZQUXJ6Z7O
/SysNES/NESZ.php,SysNES/NESZ.php,20120605013131,http://vgmapper.com:80/SysNES/NESZ.php,NES maps and media,1317,JZNNOPOGDGJEAIP2EFMWAR4QXZNTNB2L
/SysNES/R/Rygar.html,SysNES/R/Rygar.html,20100606170126,http://www.vgmapper.com:80/SysNES/R/Rygar.html,Rygar maps and media,1056,FXM5X2MPBTV5SS5X5XBULQNXFW3DIF2I
